INDEX,EN
PanelUnitBagChooseHero_Desc_Reduce_ItemProduceDelta,Crafting Speed <color=#ED260A>{0}%</color>
PanelUnitBagChooseHero_Desc_Reduce_MedicalHealDelta,Healing Speed <color=#ED260A> {0}%</color>
PanelUnitBagChooseHero_Desc_Reduce_AllHeroAtkDelta,Damage <color=#ED260A>{0}%</color>
PanelUnitBagChooseHero_Desc_Reduce_AllHeroHPDelta,HP <color=#ED260A>{0}%</color>
PanelUnitBagChooseHero_SortBtn_CombatPower,POWER
PanelUnitBagChooseHero_SortBtn_BonusAdd,BONUS
PanelUnitBagChooseHero_NeedUpgradeRoom,Room Must Reach Level {0}
PanelUnitBagChooseHero_LevelNormal,{0}→{1}
PanelUnitBagChooseHero_Rush,RUSH{sp}
PanelUnitBagChooseHero_NonePets,NO PETS AVAILABLE
PanelRoomPerkProperty_Addition,Room Bonus
PanelRoomPerkProperty_Team,Defense Team
PanelRoomPerkProperty_No_Perk,No room bonus perk.
PanelRoomPerkProperty_No_Hero,No Dweller assigned.
PanelBattleLogResource_Title_Success,GAIN
PanelBattleLogResource_Title_Lose,LOSS
PanelBattleLogResource_Confirm,CONFIRM
PanelSignIn_Box,TOTAL BONUS
PanelSignIn_Month,DAILY BONUS
PanelSignIn_MonthDesc,BONUS
PanelSignIn_BoxTime,{0}
PanelSignInHelper_Package_Title,REWARD
PanelSignInHelper_Patch_Title,BUY
PanelSignInHelper_Today_Title,SIGN-IN
Panel_CityRoomInfo_PeopleNum,{0}/{1}
Panel_CityRoomInfo_HeroUnLock,Need level\n {0} to unlock.
Panel_CityRoomInfo_ProduceSpeed,Production Speed <color=#6BFC68>+{0}%</color>
Panel_CityRoomInfo_PetSpeed,Pet adoption Speed <color=#6BFC68>+{0}%</color>
Panel_CityRoomInfo_FittingSpeed,Crafting Speed <color=#6BFC68>+{0}%</color>
Panel_CityRoomInfo_HeroAttackAdd,Damage <color=#6BFC68>+{0}%</color>
Panel_CityRoomInfo_HeroHPAdd,HP <color=#6BFC68>+{0}%</color>
Panel_CityRoomInfo_CureAdd,Healing Speed <color=#6BFC68>+{0}%</color>
Panel_CityRoomInfo_OperatorRoomName,{0} (LVL {1})
Panel_CityRoomInfo_SpeedUpTitle,Upgrade Acceleration
Panel_CityRoomInfo_SpeedUpResourceNeed,Greatly reduce training speed by {0}%.
Panel_CityRoomInfo_NeedUpgradeRoom,<color=#f82b15>Need lvl {0} room</color>.
Panel_CityRoomInfo_NoPerk,<color=#f82b15>Dweller has no such perk</color>.
Panel_CityRoomInfo_HeroMaxLevel,<color=#f82b15>Dweller has reached max level</color>.
Panel_CityRoomInfo_PerkMaxLevel,Perk has reached max level.
Panel_CityRoomInfo_RoomName,{0} LVL {1}
Panel_CityRoomInfo_ProducePreHour,{0}/H
Panel_CityRoomInfo_PeopleMax,"Max population reached, please build and/or upgrade more Living Quarters."
Panel_CityRoomInfo_CanUpdateLevel,MAX DWELLER LVL: {0}
Panel_CityRoomInfo_CanUpdatePerkLevel,MAX PERK LVL: {0}
Panel_CityRoomInfo_S_TotalPower,TOTAL POWER
Panel_CityRoomInfo_S_CurrentHeroNum,Current Dwellers:
Panel_CityRoomInfo_S_Produce,OUTPUT
Panel_CityRoomInfo_S_Stock,STORAGE
Panel_CityRoomInfo_S_TotalStock,Total Storage↑
Panel_CityRoomInfo_S_SpeedUp,RUSH{sp}
Panel_CityRoomInfo_LivingRoomSet,Living Quarters are where the Dwellers relax and rest\nThey can have a nice chat here.
Panel_CityRoomInfo_CannotSetHero,DWELLERS CANNOT BE ASSIGNED TO THIS ROOM
Panel_CityRoomInfo_ImmediatelyFinish,Finish Training Immediately
Panel_CityRoomInfo_SetHero,ASSIGN
Panel_CityRoomInfo_SetRobot,Assign Robot
Panel_CityRoomInfo_Btn_ImmediatelyFinish,One-Click Finish
Panel_CityRoomInfo_Btn_LevelUp,Keep Leveling
Panel_CityRoomInfo_PerkTraining,Training
Panel_CityRoomInfo_PerkTrained,Training Complete
Panel_CityRoomInfo_PerkWaitTrain,Wait for Training
Panel_CityRoomInfo_Broadcast,Radio Studio
Panel_CityRoomInfo_Hero,DWELLER
Panel_CityRoomInfo_FitLvLimit,Max Attachment lvl {0}
Panel_CityRoomInfo_PetLvLimit,Max Pet lvl {0}
Panel_CityRoomInfo_DescTipsInfo,Output is the amount of resources produced per hour. \nCapacity is the max amount of resources a room can store. \nMerge rooms to increase output and capacity.
Panel_AddHeroToRoom_CureAdd,Healing Speed\n+{0}%
Panel_AddHeroToRoom_ProduceSpeed,Attachment Craft Speed\n+{0}%
Panel_AddHeroToRoom_FeedSpeed,Pet Adoption Speed\n+{0}%
Panel_AddHeroToRoom_AssistTipTitle,Assistance Reward
Panel_AddHeroToRoom_AssistTipContent,"You can assign a Dweller to another player's Vault to assist with their production. Both of you will gain an output bonus\nThe stronger the Dweller's perk is, the more resources you will get."
Panel_AddHeroToRoom_HeroLevelMax,MAX LEVEL
Panel_AddHeroToRoom_HeroPerkMax,Max Perk Level
Panel_CityRoomInfo_Adventure,CHANGE ADVENTURERS
Panel_AddHeroToRoom_Adventure_Execute,REST AND SWITCH
Panel_AddHeroToRoom_Pet_Level,Lv.{0}
Panel_AddHeroToRoom_HireLimit,Hire Limit
Panel_AddHeroToRoom_NoHire,NOT HIRED
Panel_AddHeroToRoom_AlreadyHire,HIRED
Panel_AddHeroToRoom_HireTooMuchErr,You can only hire 1!
Panel_AddHeroToRoom_HireSameErr,You can't assign the same Dweller twice.
Panel_AddHeroToRoom_ForcePointTask,Bounty Team
Panel_AddHeroToRoom_ContestTitle,Combat Team
Panel_AddHeroToRoom_GVG_Attack,Attack
Panel_AddHeroToRoom_GVG_Mine,Garrison
Panel_AddHeroToRoom_GVG_AttackNonePower,Please remove dwellers with insufficient Stamina
Panel_AddHeroToRoom_GVG_MineInfoTitle,Garrison Hints
Panel_AddHeroToRoom_GVG_MinedDesc,The dweller is defending the following tile: \n{0} Output: {1}/m \n \n Transfer the dweller to current garrison?
Panel_AddHeroToRoom_GVG_NoneHero,No dweller yet
Panel_AddHeroToRoom_GVG_AttackBattle,Go
Panel_AddHeroToRoom_GVG_MineBattle,Confirm Garrison
Panel_AddHeroToRoom_GVG_MineMaxHero,Full
Panel_AddHeroToRoom_GVG_Durable,Stamina
Panel_AddHeroToRoom_Recommand,SUGGESTED
PanelUseBattery_Number,X{0}
PanelUseBattery_ButtonUse,USE
PanelUseBattery_UsePrivilege,USE CHANNEL PERKS
PanelUseBattery_Title,USE RAD-X
PanelUseBattery_PrivilegeGranted,Received Channel Perks
PanelMessageBoxTrainSpeedUp_Need,Cost:{sp}
PanelMessageBoxTrainSpeedUp_Title,RUSH{sp}
PanelMessageBoxTrainSpeedUp_Content,Are you sure to use Nuka-Cola to complete this immediately?
PanelMessageBoxTrainSpeedUp_NotEnough,Not Enough of {0}
PanelMessageBoxTrainSpeedUp_AllBuildOrUpgradeTask,Finish all building and upgrade immediately?
PanelCityRoomOperator_Info,INFO
PanelCityRoomOperator_LevelUp,UPGRADE
PanelCityRoomOperator_Operator,CRAFT
PanelCityRoomOperator_Rush,RUSH{sp}
PanelCityRoomOperator_PetGet,ADOPT
PanelCityRoomOperator_Upgrade,RESEARCH
PanelCityRoomOperator_Research,RESEARCH
PanelCityRoomOperator_Expedition,SIMULATION
PanelCityRoomOperator_MineScan,SCAN
PanelCityRoomOperator_Frozen,FREEZE
PanelCityRoomOperator_UnFrozen,UNFREEZE
PanelCityRoomOperator_Profile,ARCHIVES
PanelCityRoomOperator_DriftBottle,RADIO
PanelCityRoomOperator_Tips_CannotSpeedupForFullRes,"Resources are full, cannot rush."
PanelCityRoomOperator_ClearDisasterMustHaveHero,You must deploy Dwellers to rectify the Disaster.
PanelCityRoomOperator_CannotUpgradeUnderDisaster,Can't upgrade room when there is an Disaster.
PanelCityRoomOperator_CannotRushUnderDisaster,Can't rush rooms when there is an Disaster.
PanelCityRoomOperator_ClearDisaster,FIX
PanelCityRoomOperator_RoomWorkSpotNotHero,Dwellers must be working to fix Disaster.
PanelCityRoomOperator_ChangeSkin,CHANGE THEME
PanelCityRoomOperator_Operator_Caps,CRAFT
PanelCityRoomOperator_Operator_Cola,CRAFT
PanelCityRoomOperator_PetGet_Caps,ADOPT
PanelCityRoomOperator_PetGet_Cola,ADOPT
PanelCityRoomOperator_Change_Cloth,CHANGE
PanelCityRoomOperator_BanShow,Wrench {0}/1
PanelCityRoomOperator_RoomUnopen,This room is locked.
PanelCityRoomOperator_UR,Redeem with Poster
PanelCityRoomOperator_TransKeJi,Redeem with Tech
PanelCityRoomOperator_TransRes,Redeem with Resource
PanelCityRoomOperator_FastAllRush,Quick Rush
PanelCityRoomOperator_FastAllClearDisaster,Quick Fix
PanelCityRoomOperator_Tips_CannotFastAllSpeedupForFullRes,"Quick Rush disabled, resource stock is full"
PanelCityRoomOperator_Tips_CannotFastAllSpeedupForInDisaster,"Quick Rush disabled, there is a disaster"
PanelCityRoomOperator_FastAllClearDisasterMustHaveHero,"Quick Fix disabled, must deploy working dwellers to fix the accident"
PanelCityRoomOperator_ChangeCertifacate,Redeem with Certificate
PanelCityRoomOperator_PlayMusic,Play/Switch
PanelCityRoomOperator_StopMusic,Stop
PanelCityRoomOperator_HeroStory,Hero Biography
PanelCityRoomOperator_HeroCollection,Residents illustrations
PanelCityRoomOperator_Tutor,Resident tutor
PanelCityRoomOperator_TESlibrary,Read books
PanelCityRoomOperator_TeamCollection,Team Manual
PanelCityRoomOperator_TakeToy,Take Toys
PanelCityRoomOperator_SkinInfo,Skin Info
PanelCityRoomOperator_ToyBox,Toy Inventory
Panel_RoomHandleProcess_BuildComplete,{0} BUILDING COMPLETE
Panel_RoomHandleProcess_UpgradeComplete,{0} UPGRADE COMPLETE
Panel_RoomHandleProcess_ResearchRunning,{0} RESEARCHING
Panel_RoomHandleProcess_ResearchComplete,{0} RESEARCH COMPLETE
Panel_MessageExchangeHero_One,Changing Dwellers will reset training progress.
Panel_MessageExchangeHero_Two,Changing Dwellers will reset training progress.
PanelHeroTrainMark_UpGrade,UPGRADE
PanelHeroTrainMark_Perk,Perk
PanelRush_Title,RUSH{sp}
PanelRush_Ok,CONFIRM
PanelRush_RemainTime,CHANCES LEFT: {0} (Resets at 6:00 each day)
PanelRush_GainRes,RUSH{sp}
PanelRush_Success,SUCCESS RATE
PanelRush_Critical,Ultra-Rush Rate
PanelRush_WarningNoRushNum,Rush Chances Used Up
PanelRush_WarningNoHero,Please Assign a Dweller
PanelRush_FastAllRushGetTips,Obtain bonus resources
PanelHeroDetail_Title,DWELLER INFO
PanelHeroIntro_Power,POWER: {0}
PanelHeroIntro_WaitUpgrade,Dwellers that haven't entered the Vault cannot be trained!
PanelHeroIntro_Atk,DAMAGE
PanelHeroIntro_Specialty,TRAITS
PanelHeroIntro_Talent,PERKS
PanelHeroIntro_Skill,ABILITIES
PanelHeroIntro_DetailAttribute,ATTRIBUTES
PanelHeroIntro_ReachMaxStarLevel,Max Rank Reached
PanelHeroIntro_ReachMaxBreakLevel,The Dweller Has Reached the Highest Rank
PanelHeroIntro_ReachMaxStarLevelCantBreak,This Dweller Can Not Rank Up For Now
PanelHeroIntro_Bound,BOND
PanelHeroIntro_Bound_None,NONE
PanelHeroBoundDetailTips_TeamList,BONDED DWELLERS
PanelHeroBoundDetailTips_Effect,BOND
PanelHeroBounds_MaxLevel,Max Bond Effect
PanelHeroBounds_NextLevel,Bond Effect When {1} is level {2}: \n{0}
PanelHeroBounds_HeroEffect,{0}:{1}
PanelHeroBounds_AllHeroEffect,"All ""{0}"" Dwellers, {1}"
PanelHeroRecruitShow_SkillText,PERK:{sp}
PanelHeroRecruitShow_ViewText,PREVIEW:
PanelHeroRecruitShow_Button_OK,CONFIRM
PanelHeroRecruitShow_Des,A new Dweller wants to join your Vault!
PanelHeroRecruitShow_Gift,Gift
PanelHeroRecruitShow_Perk,Specialty
PanelRoomProductionLine_PurchaseSuccess,Congratulations! Your new worker is ready.
PanelRoomProductionLine_BuyProductionLine,BUY WORKERS
PanelRoomProductionLine_Confirm,Purchase new workers?
PanelRoomProductionLine_Producing,Producing
PanelRoomProductionLine_Upgrading,Upgrading
PanelRoomProductionLine_CanUpgrade,{0}
PanelRoomProductionLine_CurrentNoProduction,No Rooms Can be Upgraded
PanelRoomProductionLine_NeedNewLine,Are you sure?
PanelRoomProductionLine_Tips,ROOMS CAN BE UPGRADED
PanelRoomHarvest_Message_ResourcesFull,"Max storage reached, please build or upgrade room."
PanelRoomHarvest_PerkLevelUpEnable,UPGRADABLE
PanelRoomHarvest_PerkLevelUpDisable,MAX LEVEL
PanelDeployPop_Title,Are you sure to assign this unit to LVL {1} {0} ?
PanelFittingDetail_Title,DETAIL
PanelFittingDetail_Level,Level {0} ({1})
PanelFittingDetail_NotAtMainVault,Can't operate outside the Vault
PanelFittingDetail_Tips_CannotDisintegrate,This item cannot be dismantled.
PanelFittingDetail_Sell,SELL
PanelFittingDetail_Disintegrate,DISMANTLE
PanelFittingDetail_DisintegrateTitle,DISMANTLE ATTACHMENT
PanelFittingDetail_DisintegrateDes,Dismantle the selected Attachment to gain these materials:
PanelFittingDetail_Power,Power: {0}
PanelFittingDetail_HP,HP: {0}
PanelFittingDetail_Atk,Damage: {0}
PanelFittingDetail_Part,Set Parts
PanelFittingDetail_Suit2,(2/4) Set Effect:{sp}
PanelFittingDetail_Suit4,(4/4) Set Effect:{sp}
PanelFittingDetail_Exclusive,(4/4) Set Effect:{sp}
PanelFittingDetail_None,No Attachment
PanelFittingDetail_HeroLevelNotEnough,Dweller level is too low.
PanelFittingDetail_EquipAnotherHero,"Attachment is equipped by another Dweller, confirm to change?"
PanelFittingDetail_EquipCanNotDisintegrate,You can't dismantle an equipped Attachment.
PanelFittingDetail_Effect,Set Effect
PanelFittingDetail_OutOfVault,Dwellers that haven't entered the Vault cannot be equipped with things!
PanelFittingDetail_UnKnown,Random Attributes
PanelFittingDetail_LevelUp,UPGRADE
PanelFittingDetail_LevelMax,Max Level
PanelFittingDetail_FittingLevelMax,This Attachment Reached Max Level
PanelFittingDetail_HighQualityFitting,"Superb Attachments contained, are you sure you wish to continue?"
PanelFittingDetail_ModificationLock,Remake system will unlock after overseer' s office reaches Lv.12 and a mysterious treasure battle is achieved.
PanelFittingDetail_Modification,REMAKE
PanelFittingDetail_StrengthLevelTitle,[Attachment Boost] Bonus Attributes
PanelFittingDetail_StrengthLevelLock,Boost Needed to Unlock
PanelFittingDetail_OwnFitting,This package has accessories
PanelFittingDetail_ExclusiveHero,[Exclusive Dweller] Exclusive Activation
PanelFittingDetail_ShopExclusiveHero,Exclusive Hero:
PanelFittingDetail_ShopExclusive,"Four activation,"
PanelFittingDetail_CantEquip,Unmatched dweller and team required for this Attachment.
PanelFittingDetail_Baptize,ADJUST
PanelFittingDetail_BaptizeNotWhite,White Attachments can not be adjusted.
PanelFittingDetail_Suit2_V2,--------- --------- piece fitted \n activation: Level 0} {stage while meeting \n effects: {1}
PanelFittingDetail_Suit4_V2,Means a family of four --------- --------- \n activation: Level 0} {stage while meeting \n effects: {1}
PanelFittingDetail_Reset,Reset
PanelFittingDetail_ResetTitle,Accessories Reset
PanelFittingDetail_ResetDes,"The current accessories will be reset to level 1, upgrade and return the following materials:"
PanelFittingDetail_Des,May be obtained:
PanelFittingDetail_TypeDes1,Accessory Detail
PanelFittingDetail_TypeDes2,Parts Warehouse
PanelHeroFitting_Add,EQUIP
PanelHeroFitting_Remove,UNEQUIP
PanelHeroFitting_Change,CHANGE
PanelHeroFitting_NotHave,No Attachments Equipped
PanelHeroFitting_Tips_BaseAttr,Attributes
PanelHeroFitting_Tips_SuitAttr,Set Attributes
PanelHeroFitting_Tips_TwoSuit,(2 parts effect)
PanelHeroFitting_Tips_FourSuit,(4 parts effect)
PanelHeroFitting_Tips_NoSuitTip,No Set Effect
PanelHeroFitting_Tips_Goto,EQUIP
PanelHeroFitting_Tips_Full,FULL
PanelHeroFitting_Tips_NoEnough,Attachment Bag is Full
PanelFittingInstallCompare_Title,Replace Equipment
PanelFittingInstallCompare_ItemTitle,Item Detail
PanelFittingInstallCompare_LevelLimit,Required Level: {0}
PanelFittingInstallCompare_AlreadyEquiped,(Equipped)
PanelFittingInstallCompare_Tips_InvalidLevel,Dweller level doesn't meet requirement.
PanelFittingInstallCompare_Tips_InvalidHero,Only Dwellers in the Vault can equip this item.
PanelFittingInstallCompare_Tips_Succss,Gain New Set Effect
PanelFittingInstallAlone_Install,EQUIP
PanelBagRoomPlugin_Title,PET
PanelRoomPluginDetail_Title,DETAIL
PanelRoomPluginDetail_TitleSell,SELL PET
PanelRoomPluginDetail_NoRes,INVENTORY
PanelRoomPluginDetail_Level,Level {0}
PanelRoomPluginDetail_SetFree,SELL
PanelRoomPluginDetail_ButtonSell,SELL
PanelRoomPluginDetail_DisintegrateTitle,Released
PanelRoomPluginDetail_DisintegrateDes,You've Received the Following:{sp}
PanelRoomPlugin_Des,Keep a pet in the room to improve Dweller's work efficiency.
PanelRoomPlugin_ButtonDelete,Dismiss
PanelRoomPlugin_Tips_BagMaxLimit,Inventory is Full
PanelRoomPlugin_PropertyName_ResAdd,Output
PanelRoomPlugin_PropertyName_TempMaxAdd,Capacity
PanelRoomPlugin_PropertyValue_ResAdd,+{0}/hour
PanelRoomPlugin_PropertyValue_RateAdd,+{0}%
PanelRoomPluginInstall_Title,ASSIGN PET
PanelRoomPluginInstall_OK,ASSIGN
PanelRoomPluginReplace_Title,CHANGE PET
PanelRoomPluginReplace_OK,CHANGE
PanelRoomPluginReplace_Warning,Need Room Level Above {0}
PanelRoomPluginReplace_DetailTitle,Pet Detail
Panel_HeroRecruitVisit_Room,OWN {2} LVL {1} LIVING QUARTERS({0}/{2})
Panel_HeroRecruitVisit_RoomDontCondition,"Sorry, your room doesn't meet the requirement."
Panel_HeroRecruitVisit_RoomCondition,Own {2} Lv.{1} {3} ({0}/{2}) |
Panel_HeroRecruitVisit_UserLevelCondition,Need Vault LVL {0}
Panel_HeroRecruitVisit_UserLevelDontCondition,"Sorry, your Vault LVL is too low."
Panel_HeroRecruitVisit_PVPHonour,{0} PvP trophies required.
Panel_HeroRecruitVisit_OwnProducetooL,OWN {0} LVL {1} TOOL
Panel_HeroRecruitVisit_OwnStarHero,OWN {0} {1}-RANK DWELLERS
Panel_HeroRecruitVisit_PVPHonourDontCondition,"Sorry, you don't have enough PvP points."
Panel_HeroRecruitVisit_HeroDontCondition,"Sorry, you don't have the required Dweller."
Panel_HeroRecruitVisit_StarHeroCountDontCondition,"Sorry, your Dwellers don't meet the required rank."
Panel_HeroRecruitVisit_ToolCountDontCondition,"Sorry, you don't have enough tools."
Panel_HeroRecruitVisit_ItemDontCondition,"Sorry, you don't have enough items."
Panel_HeroRecruitVisit_HeroLeave,Leaves In{sp}
Panel_HeroRecruitVisit_TitleName,WANDERING DWELLER
Panel_HeroRecruitVisit_OwnHero,EDIT GUILD LOGO
Panel_ShareBattleReport_InvalidKey,Invalid Battle Report
Panel_ShareBattleReport_Failed,Failed to share report.
Panel_ShareBattleReport_ConfirmShare,CONFIRM
Panel_ShareBattleReport_Success,Successful
Panel_ShareBattleReport_NeedOutNetWork,You can only share over internet.
Panel_GuildCreate_InputTip,Input Guild Name Here
Panel_GuildCreate_Cost,COST
Panel_GuildCreate_Button_Create,CREATE GUILD
Panel_GuildCreate_Warning_Error,Name contains illegal characters.
Panel_GuildCreate_Warning_ForbidContent,Contains inappropriate words.
Panel_GuildCreate_Warning_Forbid,Name contains inappropriate words.
Panel_GuildCreate_Warning_Short,Guild name is too short.
Panel_GuildCreate_Warning_Same,No change made.
Panel_GuildCreate_Helper_EmptyGuildName,Please input Guild name.
Panel_GuildCreate_Helper_Confirm,Are you sure you want to create a Guild {0}?
Panel_GuildCreate_Helper_AlreadyJoin,Cannot create a Guild if you are already a Guild member.
Panel_GuildCreate_Helper_RepeatGuildName,Guild name already exists.
Panel_GuildCreate_Helper_NoPermission,You don't have permission to do that.
Panel_GuildCreate_Tips,The faction a Guild belongs to can not be changed after the Guild is created. The faction provides special reinforcements to Guild members.
Panel_GuildCreate_Wating,You can create or join a Guild in {0}!
Panel_GuildCreate_CannotJoingGuild,This player can't join a Guild now!
PanelGuildSetting_Title,SETTINGS
PanelGuildSetting_Desc_Holder,Add Description
PanelGuildSetting_Population,Members{0}/{1}
PanelGuildSetting_NeedAgree,Need Approval to Join
PanelGuildSetting_QuestTitle,Request List
PanelGuildSetting_No,REJECT
PanelGuildSetting_Yes,AGREE
PanelGuildSetting_QuestNone,No Request
PanelGuildSetting_MemberMax,Max Members Reached
PanelGuildSetting_MemberNoInReqList,Player is not on the request list.
PanelGuildSetting_MemberInOtherGuild,Player is in another Guild.
PanelGuildSetting_Unjoined,Not in any Guild.
PanelGuildSetting_NoNotice,NO ANNOUNCEMENTS
PanelGuildSetting_BanAnyApplyJoin,Refuse All Applicants
PanelGuildSetting_IgnoreAll,IGNORE ALL
PanelGuildSetting_ApplyAll,ACCEPT ALL
PanelGuildSetting_Application,GUILD REQUEST
PanelGuildSetting_Population2,Member: {0}/{1}
PanelGuildModifyDesc_Title,EDIT ANNOUNCEMENT
PanelGuildModifyDesc_InputTips,Send Guild Announcement
PanelGuildModifyDesc_NoChange,Announcement Unchanged
PanelGuildModifyDesc_EmptyContent,Announcement can not be empty.
Panel_GuildModifyIcon_Button_Confirm,CONFIRM
Panel_GuildModifyName_Title,EDIT GUILD NAME
Panel_GuildModifyName_InputTip,Input text here
Panel_GuildModifyName_Cost,Cost
Panel_GuildModifyName_Button_Confirm,CONFIRM
Panel_GuildModifyIcon_Title,Edit Guild Logo
Panel_Guild_SearchGuild,SEARCH GUILD
Panel_Guild_ShowCanJoin,Only show Guilds that are available to join
