INDEX,EN
Task_Des_92107,"To get Dave more support, we have to help him ""expand the colony""..."
Task_Target_92107,Complete <color=#fffffff>Enclave Hilltop Outpost</color>
Task_Name_92108,General Election Day
Task_Des_92108,"Ha, finally the day of the ""General Election"" has come! Let's see if Dave will win!"
Task_Target_92108,Go to <color=#fffffff>The Republic of Dave</color> and attend the election ceremony
Task_Name_92201,Olney Area
Task_Des_92201,"The ""General Election"" of the Republic of Dave ended up a total mess. Jessica points us in a new direction, Vault 92 in Olney."
Task_Target_92201,Unlock <color=#fffffff>Olney</color> area in the Capital Wasteland
Task_Name_92202,It's Getting Complicated!
Task_Des_92202,"We've reached Vault 92, which had been abandoned for a long time... But we feel like someone's stalking us..."
Task_Target_92202,Complete <color=#fffffff>Vault 92</color>
Task_Name_92203,Minesweeper
Task_Des_92203,Heard there's a dangerous place full of mines around these parts. But danger always brings treasure too! Guess we need to take a trip into the Minefield.
Task_Target_92203,Complete the <color=#fffffff>Minefield</color>
Task_Name_92204,Bug Killer
Task_Des_92204,"After being saved by Hannibal, we were invited to the Temple of the Union, where a bunch of friendly wastelanders are. Will it be safe?"
Task_Target_92204,Complete the <color=#fffffff>Temple of the Union</color>
Task_Name_92205,Underground Legend
Task_Des_92205,"Let's see what we may find here, in the winding underground tunnels of Olney!"
Task_Target_92205,Complete <color=#fffffff>Old Olney Sewers</color>
Task_Name_92206,Hail to the King!
Task_Des_92206,"It's time to put an end to the Roach King's reign of terror! Seriously, can't he just do something else with his time?"
Task_Target_92206,Go to the <color=#fffffff>Roach King's Throne</color>. The king awaits you!
Task_Name_91920,New Adventure
Task_Des_91920,The Capital Wasteland is beautiful yet deadly. I wonder what future is in store for us?
Task_Target_91920,Capital Wasteland Adventure Available!
Task_Name_92207,Manipulator
Task_Des_92207,Many would call the Overseer a manipulator because he never tires of upgrading their Overseer's Office!
Task_Target_92207,Upgrade the Overseer's Office to lvl <color=#fffffff>{2}</color>
Task_Name_92209,Radio Wave
Task_Des_92209,It's time to receive radio waves in the Capital Wasteland. Let's upgrade our Radio Studio and see what we'll hear.
Task_Target_92209,Upgrade the Radio Studio to lvl <color=#fffffff>{2}</color>
Task_Name_92210,Montgomery Area
Task_Des_92210,Hannibal pointed us to the Oasis. But first we have to pass the slavers' place: Montgomery Area.
Task_Target_92210,Unlock <color=#fffffff>Montgomery</color> area in the Capital Wasteland
Task_Name_92211,Missing Abolitionist
Task_Des_92211,The slavers and abolitionists are natural enemies. Some of Hannibal's men went missing during battle against the slavers. He wants us to find his missing comrades.
Task_Target_92211,Complete <color=#fffffff>Montgomery County Reservoir</color>
Task_Name_92212,Command 66
Task_Des_92212,"Execute command 66 to level up our dwellers to Lv.66. We shall bring peace, order and stability to the wasteland!"
Task_Target_92212,Own <color=#fffffff>{1}</color> Lv.<color=#fffffff>{0}</color> dweller(es) ({3}/{1})
Task_Name_92213,Good Numbers
Task_Des_92213,"""Andy, why do you always shake your head hearing those numbers?"" ""You'll never know!"""
Task_Target_92213,Own <color=#fffffff>{1}</color> piece(s) of Lv.<color=#fffffff>{0}</color> equipment ({3}/{1})
Task_Name_92214,What a Sight
Task_Des_92214,"This place is spacious and beautiful enough to build a resort! Unfortunately, it's overrun by mutant creatures. We must figure out how to move them out of the picture."
Task_Target_92214,Complete the <color=#fffffff>Reclining Groves Resort</color>
Task_Name_92215,Liberated Abolitionists
Task_Des_92215,"The slavers sent the abolitionists they held captive to their base: Paradise Falls. To save them, we must sneak into this perilous place."
Task_Target_92215,Infiltrate into <color=#fffffff>Paradise Falls</color> and rescue missing abolitionists
Task_Name_92216,New Tricks
Task_Des_92216,Even a battle-hardened veteran always has something new to learn in the range.
Task_Target_92216,Own <color=#fffffff>{1}</color> dweller(es) with Lv.<color=#fffffff>{0}</color> Perk ({3}/{1})
Task_Name_92217,Occupation
Task_Des_92217,The deserted police station has been occupied by mutants! Really have no idea why mutants like police stations...
Task_Target_92217,Complete the <color=#fffffff>Police Station</color>
Task_Name_92218,Trade Rejected!
Task_Des_92218,Who joins forces with the slavers? They must be very dangerous whoever they may be.
Task_Target_92218,Go to the <color=#fffffff>Alien Crash Site</color> and investigate the slavers' trade.
Task_Name_92301,Far Oasis
Task_Des_92301,"With Montgomery behind us, finally we can head to that mysterious Oasis."
Task_Target_92301,Unlock Capital Wasteland<color=#fffffff>Oasis</color> area
Task_Name_92302,Talking Tree
Task_Des_92302,"Hannibal promised there's a ""talking tree"" in the Oasis. Could it be real?"
Task_Target_92302,Go to the <color=#fffffff>Oasis</color> and talk to the Talking Tree
Task_Name_92303,Clifftop Rhapsody
Task_Des_92303,People often see a green-skinned mutant sit on the clifftop alone. Perhaps he's contemplating about life...or lunch.
Task_Target_92303,Complete the <color=#fffffff>Clifftop Shack</color>
Task_Name_92304,Strategy: First Step
Task_Des_92304,"To outwit Enclave and the slavers, we had a brilliant idea. That's the first step of our strategy."
Task_Target_92304,Go to the <color=#fffffff>Enclave Outpost</color> and start the first step
Task_Name_92305,A Small Goal
Task_Des_92305,"Since we came to the Capital Wasteland, we've found our dwellers still have much space to improve. We should start from a small goal, growing stronger step by step."
Task_Target_92305,Own <color=#fffffff>{1}</color> Lv.<color=#fffffff>{0}</color> dweller(es) ({3}/{1})
Task_Name_92306,Overseer's New Equipment
Task_Des_92306,Dwellers always complain that their appearances never changed after Overseer equipped them with a lot of new gears... Because...only smart ones can see the new equipment.
Task_Target_92306,Own <color=#fffffff>{1}</color> piece(s) of Lv.<color=#fffffff>{0}</color> equipment ({3}/{1})
Task_Name_92307,Ghouls' Party
Task_Des_92307,It is said that MDPL-21 Power Plant is infesting with ghouls. Perhaps they think it's a good place to make industrial rock and electronic music.
Task_Target_92307,Complete <color=#fffffff>MDPL-21 Power Plant</color>
Task_Name_92308,Strategy: Second Step
Task_Des_92308,It's time for the second step. We'll head to the slavers' base and give them a surprise.
Task_Target_92308,Go to <color=#fffffff>SatCom Array NN-03d</color> and start the second step
Task_Name_92309,Emergency Training
Task_Des_92309,The Capital Wasteland is full of dangers and surprises. We must prepare an emergency training for our lazy dwellers.
Task_Target_92309,Own <color=#fffffff>{1}</color> dweller(es) with Lv.<color=#fffffff>{0}</color> Perk ({3}/{1})
Task_Name_92310,Strategy: Third Step
Task_Des_92310,The plan worked. Enclave and the slavers are stuck in a brawl! Now we can infiltrate into Enclave's temporary communication station: Broadcast Tower LP8.
Task_Target_92310,Infiltrate into <color=#fffffff>Broadcast Tower LP8</color> and gather information about Enclave base
Task_Name_92401,Goal: Ravenrock
Task_Des_92401,Ravenrock lies northwest to Constantine Area. The base of Enclave must be hidden beneath some inconspicuous foot of a hill.
Task_Target_92401,Unlock <color=#fffffff>Constantine</color> Area in Capital Wasteland
Task_Name_92402,"""What the hell is that?!"""
Task_Des_92402,"On the way to Ravenrock, we pass by Mason Dixon Salvage. Intuition tells us there's something wrong with this place..."
Task_Target_92402,Complete <color=#fffffff>Mason Dixon Salvage</color>
Task_Name_92403,"""I can do nothing!"""
Task_Des_92403,"The robots at Fort Constantine seems to malfunction: They would attack indiscriminately and repeat, ""G.T.F logic unit lost. Allies or foes cannot be identified! I can do nothing!"""
Task_Target_92403,Complete <color=#fffffff>Fort Constantine</color>
Task_Name_92404,Data Excavation
Task_Des_92404,Hannibal told us before he left that we may find Enclave's safety code from their camps nearby... Should we try out luck in this SatCom Array?
Task_Target_92404,Complete <color=#fffffff>SatCom Array NW-05a</color>
Task_Name_92405,Restless Bad
Task_Des_92405,"Some retired raiders build a hut on the hilltop, ready to live by farming. As a good wastelanders, you must let them know it's not easy for the bad to live in peace."
Task_Target_92405,Complete <color=#fffffff>Hilltop Raiders' Hut</color>
Task_Name_92406,Ghost in the Past
Task_Des_92406,"We found some old Enclave safety codes. Now is the time: Ravenrock, what's buried deep within this Enclave base? We'll see."
Task_Target_92406,Infiltrate <color=#fffffff>Ravenrock</color> and find out Enclave's secret
Task_Name_92501,Great Escape
Task_Des_92501,"We barely made it out of Ravenrock. Now we've come to Mount Mabel, alone and helpless."
Task_Target_92501,Unlock Capital Wasteland's <color=#fffffff>Mount Mabel Area</color>
Task_Name_92502,Sniping in the Mass Hall
Task_Des_92502,"Lost in the wilderness, we decided to look for some supplies in Dickson Mass Hall... But it seems we got company."
Task_Target_92502,Complete <color=#fffffff>Dickson Mass Hall</color>
Task_Name_92503,Lost Wilderness
Task_Des_92503,"In the wilderness, we came to Drowned Devil's Crossing. With Hannibal missing, who could lead us out?"
Task_Target_92503,Complete <color=#fffffff>Drowned Devil's Crossing</color>
Task_Name_92504,Mount Mabel Monster
Task_Des_92504,"What the ""Monster"" the Wanderer talked about?"
Task_Target_92504,Complete <color=#fffffff>Mount Mabel Campground</color>
Task_Name_92505,Tomb of Cars
Task_Des_92505,"Abandoned Car Fort is called the ""Tomb of Cars"". Be careful when fighting here. The engines could be mini reactors!"
Task_Target_92505,Complete <color=#fffffff>Abandoned Car Fort</color>
Task_Name_92506,Desperate Fight
Task_Des_92506,"Out of curiosity, we decided to follow the Wanderer. When will his hunt be over?"
Task_Target_92506,Enter <color=#fffffff>Deathclaw Sanctuary</color> and search for the Wanderer and his prey
Task_Name_92601,Flexible Plan
Task_Des_92601,"If you ask why the Overseer could make such a flexible plan to deal with dangers in the distant Capital Wasteland, then we'll start with the omnipotent Overseer's Office in the Vault..."
Task_Target_92601,Upgrade Overseer's Office to Lv.<color=#fffffff>{2}</color>
Task_Name_92602,Sound Console
Task_Des_92602,It's time to upgrade our radio studio again. Let's start from buying a brand new sound console!
Task_Target_92602,Upgrade Radio Studio to Lv.<color=#fffffff>{2}</color>
Task_Name_92603,Rockbreaker Area
Task_Des_92603,"Cool name, right? Wonder if we would meet cool wastelanders as well..."
Task_Target_92603,Unlock Capital Wasteland's <color=#fffffff>Rockbreaker Area</color>
Task_Name_92604,Reinforcements!
Task_Des_92604,Hannibal is back! With helpers!
Task_Target_92604,Complete <color=#fffffff>MDPL Mass Relay Station</color>
Task_Name_92605,Big Feeder
Task_Des_92605,We've consumed a stunning amount of food to train our dwellers. You start to fear how it will look like if dwellers eat to their heart's content.
Task_Target_92605,Own <color=#fffffff>{1}</color> Lv.<color=#fffffff>{0}</color> dweller(es) ({3}/{1})
Task_Name_92606,Sell Scraps
Task_Des_92606,"You must be familiar with upgrading equipment already... Find a pile of scraps and hammer your equipment, then pour a bunch of caps. Look! You did it!"
Task_Target_92606,Own <color=#fffffff>{1}</color> piece(s) of Lv.<color=#fffffff>{0}</color> equipment ({3}/{1})
Task_Name_92607,Need More Pesticides
Task_Des_92607,Shalebridge is plagued by bugs. You gotta prepare enough pesticides!
Task_Target_92607,Complete <color=#fffffff>Shalebridge</color>
Task_Name_92608,Where do they come from?
Task_Des_92608,"The Brotherhood sent the famous ""Lyons Pride"" to support us in the investigation of those weird Centaurs."
Task_Target_92608,Complete <color=#fffffff>Rockbreaker's Last Gas</color>
Task_Name_92609,Scarred and Battered
Task_Des_92609,"Despite your orders, dwellers still often use dangerous weapons in the Range, leaving it scarred and battered, filled with smell of powder and charred coal."
